Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
42,1,53,1,2.0,7212.0,3600.0,44.0,3.0,2.0,1.0,6.0
42,2,36,1,5.0,5311.0,3000.0,30.0,4.0,9.0,1.0,12.0
42,1,25,4,7.0,3114.0,2500.0,44.0,3.0,7.0,1.0,16.0
42,2,22,4,7.0,4211.0,2500.0,30.0,3.0,7.0,1.0,16.0
42,2,33,1,5.0,5120.0,1500.0,20.0,6.0,6.0,,12.0
42,1,31,1,2.0,5120.0,1500.0,20.0,6.0,6.0,,7.0
42,2,47,1,7.0,4110.0,1500.0,44.0,3.0,4.0,1.0,16.0
42,1,62,1,5.0,1321.0,20000.0,44.0,5.0,2.0,,12.0
42,1,31,4,5.0,7412.0,2600.0,40.0,5.0,4.0,,12.0
42,2,26,4,7.0,1211.0,2600.0,40.0,5.0,4.0,,16.0
42,1,66,1,2.0,9112.0,2600.0,44.0,3.0,9.0,1.0,6.0
42,1,59,4,2.0,9329.0,2500.0,40.0,3.0,2.0,2.0,8.0
42,2,31,4,7.0,2512.0,10000.0,40.0,3.0,7.0,1.0,16.0
42,1,59,1,3.0,7112.0,900.0,40.0,6.0,3.0,,9.0
42,1,15,1,3.0,9334.0,750.0,20.0,3.0,4.0,1.0,9.0
42,2,39,1,4.0,9112.0,1320.0,40.0,3.0,7.0,1.0,11.0
42,1,27,1,2.0,7112.0,2000.0,40.0,6.0,3.0,,6.0
42,1,37,1,7.0,2512.0,9750.0,45.0,3.0,7.0,1.0,16.0
42,2,25,2,5.0,5246.0,0.0,42.0,3.0,6.0,1.0,12.0
42,1,25,2,5.0,3114.0,3800.0,40.0,3.0,10.0,1.0,12.0
42,2,26,1,5.0,1439.0,5000.0,44.0,5.0,10.0,,12.0
42,1,25,1,4.0,5141.0,5000.0,44.0,5.0,10.0,,10.0
42,2,20,1,5.0,5221.0,3000.0,50.0,5.0,4.0,,12.0
42,1,24,1,3.0,5221.0,3000.0,50.0,5.0,4.0,,9.0
42,2,68,4,2.0,8153.0,800.0,20.0,6.0,2.0,,8.0
42,1,29,1,5.0,2431.0,3500.0,30.0,6.0,7.0,,12.0
42,1,50,1,6.0,1221.0,1230.0,44.0,3.0,4.0,1.0,16.0
42,1,49,1,5.0,5414.0,2000.0,54.0,3.0,7.0,1.0,12.0
42,2,53,1,5.0,3322.0,850.0,40.0,6.0,4.0,,12.0
42,1,53,1,5.0,5223.0,4000.0,44.0,3.0,4.0,1.0,12.0
42,2,28,4,7.0,1221.0,1800.0,40.0,3.0,2.0,1.0,16.0
42,1,45,1,5.0,7126.0,2000.0,40.0,3.0,3.0,2.0,12.0
42,2,43,4,7.0,2341.0,3000.0,40.0,4.0,9.0,2.0,15.0
42,1,46,4,4.0,7112.0,5000.0,44.0,6.0,3.0,,10.0
42,2,23,1,5.0,4110.0,2500.0,40.0,3.0,4.0,1.0,12.0
42,2,20,1,5.0,4110.0,2500.0,40.0,3.0,4.0,1.0,12.0
42,1,55,2,7.0,3334.0,8000.0,50.0,6.0,7.0,,15.0
42,2,53,1,2.0,4110.0,2000.0,40.0,3.0,7.0,2.0,5.0
42,1,29,1,7.0,3334.0,3000.0,50.0,6.0,7.0,,16.0
42,2,19,1,3.0,4120.0,4000.0,40.0,3.0,9.0,1.0,9.0
42,1,50,4,2.0,7115.0,4200.0,40.0,3.0,3.0,1.0,7.0
42,1,17,4,5.0,5131.0,1500.0,44.0,3.0,6.0,2.0,12.0
42,1,25,1,4.0,9313.0,1000.0,20.0,6.0,3.0,,10.0
42,1,35,2,3.0,8160.0,1800.0,44.0,3.0,6.0,1.0,9.0
42,2,53,4,2.0,9112.0,1800.0,48.0,3.0,6.0,1.0,4.0
42,2,17,5,4.0,5132.0,2000.0,48.0,3.0,6.0,1.0,10.0
42,2,31,1,5.0,9334.0,1800.0,48.0,3.0,4.0,1.0,12.0
42,1,52,1,2.0,9612.0,1300.0,40.0,6.0,4.0,,3.0
42,1,51,1,3.0,7112.0,2200.0,40.0,3.0,7.0,1.0,9.0
42,2,46,1,7.0,5311.0,2000.0,36.0,4.0,9.0,,16.0
42,1,40,1,7.0,3423.0,4500.0,40.0,6.0,10.0,,16.0
42,2,33,1,7.0,3423.0,6000.0,45.0,6.0,10.0,,16.0
42,2,30,1,5.0,8212.0,1910.0,44.0,3.0,2.0,1.0,12.0
42,1,56,1,5.0,7231.0,1900.0,44.0,3.0,4.0,1.0,12.0
42,1,40,1,6.0,3142.0,9000.0,44.0,3.0,2.0,1.0,13.0
42,2,39,1,7.0,1420.0,3800.0,44.0,5.0,4.0,,16.0
42,2,33,1,7.0,2142.0,7000.0,40.0,3.0,3.0,1.0,16.0
42,1,36,1,7.0,2143.0,5000.0,40.0,5.0,7.0,,16.0
42,1,32,1,5.0,8160.0,2800.0,44.0,3.0,2.0,1.0,12.0
42,2,22,1,5.0,5153.0,2500.0,44.0,3.0,2.0,1.0,12.0
42,2,35,4,5.0,2642.0,1400.0,20.0,6.0,7.0,,12.0
42,1,35,4,7.0,2514.0,10000.0,40.0,3.0,7.0,1.0,16.0
42,2,24,1,6.0,3251.0,2700.0,40.0,4.0,9.0,1.0,16.0
42,2,33,1,5.0,1212.0,2000.0,40.0,3.0,10.0,2.0,12.0
42,2,28,4,7.0,9329.0,1954.0,44.0,3.0,2.0,1.0,16.0
42,1,29,4,1.0,8142.0,2200.0,44.0,3.0,2.0,1.0,0.0
42,1,31,1,7.0,2352.0,4000.0,40.0,4.0,9.0,2.0,16.0
42,1,60,1,7.0,9312.0,15000.0,40.0,5.0,3.0,,16.0
42,1,31,1,7.0,9312.0,3200.0,40.0,6.0,3.0,,16.0
42,2,25,1,7.0,4110.0,2200.0,40.0,3.0,5.0,1.0,16.0
42,1,33,1,7.0,3431.0,3500.0,40.0,6.0,7.0,,16.0
42,1,33,1,7.0,2161.0,3000.0,40.0,6.0,7.0,,16.0
42,1,43,4,5.0,8322.0,4500.0,44.0,6.0,5.0,,12.0
42,2,40,4,7.0,5243.0,1000.0,30.0,6.0,4.0,,16.0
42,1,19,1,5.0,5230.0,2000.0,30.0,3.0,4.0,1.0,12.0
42,1,30,1,7.0,2166.0,2700.0,40.0,3.0,7.0,1.0,16.0
42,1,50,1,7.0,2521.0,16500.0,40.0,3.0,7.0,1.0,16.0
42,2,46,1,7.0,4110.0,3000.0,40.0,3.0,10.0,1.0,16.0
42,1,59,1,7.0,2221.0,5600.0,48.0,4.0,9.0,,16.0
42,1,58,1,7.0,7534.0,2500.0,40.0,6.0,4.0,,16.0
42,2,44,1,7.0,4110.0,3000.0,40.0,3.0,7.0,1.0,16.0
42,2,37,1,7.0,2341.0,6000.0,32.0,3.0,9.0,1.0,16.0
42,1,37,1,7.0,1223.0,12000.0,40.0,3.0,2.0,1.0,16.0
42,2,37,1,7.0,3321.0,5000.0,40.0,3.0,7.0,1.0,16.0
42,1,44,2,5.0,7213.0,2500.0,44.0,3.0,4.0,1.0,12.0
42,1,17,1,5.0,9334.0,3000.0,20.0,3.0,4.0,1.0,12.0
42,1,32,1,7.0,1439.0,7500.0,44.0,3.0,10.0,1.0,16.0
42,1,36,1,7.0,2161.0,10000.0,40.0,5.0,7.0,,16.0
42,2,35,1,7.0,2161.0,9000.0,40.0,6.0,7.0,,16.0
42,1,60,1,2.0,8331.0,200.0,40.0,4.0,8.0,,5.0
42,2,53,1,2.0,6112.0,200.0,20.0,6.0,1.0,,5.0
42,2,38,1,7.0,2330.0,4700.0,40.0,4.0,9.0,,16.0
42,1,37,1,7.0,4311.0,2000.0,40.0,3.0,5.0,1.0,16.0
42,1,43,1,7.0,2619.0,15000.0,40.0,5.0,7.0,,16.0
42,2,44,1,7.0,5221.0,4100.0,40.0,5.0,4.0,,16.0
42,2,55,1,4.0,5223.0,,5.0,7.0,4.0,,12.0
42,1,41,1,4.0,4419.0,2750.0,40.0,3.0,7.0,1.0,12.0
42,1,55,1,3.0,8332.0,3000.0,60.0,6.0,5.0,,9.0
42,1,48,2,5.0,9112.0,1500.0,40.0,3.0,7.0,1.0,12.0
42,2,22,1,6.0,5230.0,1500.0,20.0,3.0,4.0,1.0,14.0
42,1,25,1,6.0,5131.0,1100.0,12.0,6.0,6.0,,16.0
42,2,31,4,5.0,5311.0,1450.0,30.0,4.0,9.0,,12.0
42,1,36,4,5.0,8332.0,3500.0,70.0,3.0,5.0,1.0,12.0
42,2,65,1,2.0,9111.0,1320.0,30.0,1.0,11.0,2.0,7.0
42,1,35,1,5.0,8332.0,0.0,70.0,3.0,5.0,2.0,12.0
42,2,43,1,7.0,1219.0,3000.0,40.0,3.0,2.0,2.0,16.0
42,1,47,1,6.0,8322.0,5500.0,40.0,5.0,5.0,,14.0
42,1,56,1,5.0,9313.0,1000.0,44.0,6.0,3.0,,12.0
42,1,52,1,7.0,4321.0,2500.0,44.0,3.0,2.0,1.0,15.0
42,2,48,1,5.0,9111.0,700.0,21.0,1.0,11.0,2.0,12.0
42,1,18,1,4.0,9629.0,1590.0,48.0,3.0,4.0,1.0,11.0
42,2,28,4,5.0,3435.0,4600.0,34.0,6.0,10.0,,13.0
42,1,48,1,2.0,7122.0,1000.0,40.0,6.0,3.0,,6.0
42,1,31,1,6.0,7122.0,5500.0,40.0,6.0,3.0,,14.0
42,2,26,1,6.0,4225.0,0.0,40.0,3.0,7.0,2.0,13.0
42,2,38,1,5.0,5141.0,1080.0,25.0,6.0,10.0,,12.0
42,1,55,1,4.0,8332.0,3000.0,30.0,6.0,5.0,,11.0
42,1,30,2,3.0,9334.0,2200.0,48.0,3.0,4.0,1.0,9.0
42,1,21,1,5.0,7534.0,3000.0,40.0,3.0,4.0,1.0,12.0
42,1,45,1,5.0,8332.0,2100.0,44.0,3.0,3.0,1.0,13.0
42,1,44,1,5.0,7515.0,2049.0,44.0,3.0,2.0,1.0,12.0
42,2,40,1,3.0,7515.0,1999.0,44.0,3.0,2.0,1.0,9.0
42,1,20,1,3.0,9313.0,1800.0,44.0,3.0,3.0,1.0,9.0
42,2,40,1,5.0,5221.0,3000.0,44.0,5.0,4.0,,12.0
42,1,27,1,7.0,7422.0,3500.0,44.0,3.0,10.0,1.0,16.0
42,2,49,1,5.0,9321.0,5000.0,64.0,3.0,2.0,1.0,12.0
42,1,49,1,5.0,8332.0,4200.0,60.0,3.0,5.0,1.0,12.0
42,2,59,1,5.0,2351.0,3500.0,44.0,4.0,8.0,,12.0
42,1,33,1,7.0,3423.0,3000.0,44.0,3.0,10.0,1.0,16.0
42,1,55,4,2.0,6112.0,1200.0,35.0,6.0,7.0,,5.0
42,1,61,1,3.0,9112.0,1800.0,44.0,3.0,2.0,1.0,9.0
42,1,66,1,2.0,9121.0,2880.0,44.0,3.0,2.0,1.0,5.0
42,1,60,2,2.0,7523.0,1600.0,40.0,3.0,2.0,1.0,1.0
42,1,28,1,4.0,7233.0,2800.0,45.0,3.0,2.0,1.0,10.0
42,2,26,4,4.0,4321.0,1300.0,45.0,3.0,2.0,1.0,10.0
42,2,31,1,5.0,5222.0,2500.0,40.0,3.0,4.0,1.0,12.0
42,2,52,1,2.0,9112.0,1700.0,48.0,3.0,4.0,1.0,8.0
42,1,16,1,4.0,5223.0,2700.0,40.0,3.0,4.0,1.0,11.0
42,1,30,2,3.0,7132.0,1500.0,40.0,3.0,2.0,1.0,9.0
42,2,25,1,5.0,2642.0,1800.0,40.0,3.0,10.0,1.0,12.0
42,1,27,1,5.0,2642.0,2000.0,40.0,5.0,10.0,,12.0
42,2,54,1,4.0,9112.0,1320.0,40.0,4.0,8.0,1.0,11.0
42,2,19,1,5.0,4110.0,1300.0,20.0,4.0,8.0,2.0,12.0
42,1,28,1,2.0,7214.0,2500.0,40.0,3.0,3.0,1.0,1.0
42,2,25,1,2.0,8153.0,1950.0,40.0,3.0,2.0,1.0,1.0
42,2,55,4,5.0,9112.0,678.0,22.0,3.0,7.0,1.0,12.0
42,1,36,1,3.0,8332.0,3000.0,40.0,3.0,2.0,1.0,9.0
42,2,33,2,2.0,5142.0,2000.0,20.0,6.0,10.0,,8.0
42,1,44,2,3.0,7412.0,2000.0,40.0,3.0,10.0,2.0,9.0
42,2,31,4,4.0,8153.0,1600.0,40.0,6.0,2.0,,11.0
42,2,43,1,6.0,8153.0,1700.0,40.0,3.0,2.0,1.0,13.0
42,1,53,1,2.0,6121.0,1500.0,60.0,6.0,1.0,,5.0
42,2,46,1,2.0,6121.0,,60.0,7.0,1.0,,5.0
42,1,53,1,3.0,8341.0,3000.0,44.0,3.0,1.0,1.0,9.0
42,2,48,1,2.0,9111.0,1500.0,25.0,1.0,11.0,2.0,5.0
42,1,27,4,5.0,6121.0,1500.0,40.0,6.0,1.0,,12.0
42,2,33,1,3.0,6121.0,10000.0,60.0,6.0,1.0,,9.0
42,1,45,1,3.0,6121.0,,60.0,7.0,1.0,,9.0
42,2,16,1,4.0,6121.0,,30.0,7.0,1.0,,10.0
42,1,40,4,2.0,9211.0,1300.0,40.0,6.0,1.0,,5.0
42,1,64,1,3.0,6121.0,2000.0,42.0,6.0,1.0,,9.0
42,2,56,1,3.0,6121.0,,42.0,7.0,1.0,,9.0
42,2,24,1,7.0,4110.0,1700.0,44.0,3.0,10.0,1.0,14.0
42,1,39,1,5.0,6121.0,1320.0,60.0,6.0,1.0,,12.0
42,2,36,1,5.0,6121.0,,60.0,7.0,1.0,,12.0
42,1,58,1,2.0,6121.0,1320.0,60.0,6.0,1.0,,5.0
42,2,57,1,3.0,6121.0,,60.0,7.0,1.0,,9.0
42,2,18,1,4.0,6121.0,,30.0,7.0,1.0,,10.0
42,1,58,1,5.0,5221.0,4920.0,54.0,6.0,4.0,,12.0
42,2,52,1,3.0,5223.0,,44.0,7.0,4.0,,9.0
42,2,28,1,7.0,5223.0,,44.0,7.0,4.0,,16.0
42,2,31,1,7.0,5311.0,1800.0,44.0,4.0,9.0,,16.0
42,1,41,1,5.0,6121.0,2000.0,50.0,3.0,1.0,2.0,12.0
42,2,63,1,5.0,4110.0,1500.0,40.0,4.0,8.0,,12.0
42,1,34,1,7.0,2611.0,1500.0,40.0,4.0,8.0,,16.0
42,2,39,1,7.0,2161.0,5000.0,40.0,3.0,7.0,2.0,16.0
42,2,55,1,7.0,4110.0,3001.0,40.0,4.0,8.0,,16.0
42,2,42,1,7.0,2166.0,10600.0,40.0,3.0,7.0,1.0,16.0
42,1,42,3,7.0,2166.0,10001.0,40.0,3.0,7.0,1.0,16.0
42,1,36,4,7.0,2142.0,7000.0,40.0,6.0,7.0,,16.0
42,2,46,1,5.0,9111.0,2000.0,40.0,1.0,11.0,1.0,12.0
42,1,41,1,5.0,8331.0,3000.0,40.0,3.0,5.0,1.0,12.0
42,2,40,1,7.0,2341.0,3000.0,40.0,4.0,9.0,,16.0
42,2,63,1,5.0,4229.0,1500.0,36.0,3.0,9.0,1.0,12.0
42,1,60,1,5.0,7231.0,3000.0,40.0,6.0,4.0,,12.0
42,2,37,4,5.0,9510.0,600.0,30.0,6.0,7.0,,12.0
42,1,55,1,7.0,3115.0,3200.0,40.0,3.0,2.0,1.0,16.0
42,2,22,1,6.0,3412.0,2000.0,40.0,4.0,8.0,,15.0
42,1,25,4,5.0,7112.0,2500.0,40.0,6.0,7.0,,12.0
42,2,28,4,2.0,5141.0,800.0,20.0,6.0,10.0,,8.0
42,1,24,2,6.0,2353.0,3000.0,40.0,3.0,9.0,1.0,14.0
42,1,24,2,6.0,7212.0,2500.0,40.0,3.0,2.0,1.0,14.0
42,2,22,2,5.0,9334.0,1500.0,44.0,3.0,4.0,1.0,12.0
42,1,42,1,2.0,7522.0,4000.0,40.0,6.0,2.0,,6.0
42,2,42,1,2.0,9111.0,3000.0,40.0,1.0,11.0,2.0,6.0
42,2,21,1,5.0,5223.0,2000.0,40.0,3.0,4.0,1.0,12.0
42,1,47,1,2.0,6112.0,600.0,40.0,6.0,7.0,,7.0
42,2,49,1,3.0,6112.0,600.0,40.0,6.0,7.0,,9.0
42,1,56,1,2.0,7112.0,2400.0,40.0,3.0,3.0,1.0,5.0
42,1,25,1,6.0,3112.0,1500.0,40.0,3.0,3.0,1.0,15.0
42,1,54,1,2.0,5153.0,2000.0,40.0,4.0,9.0,,6.0
42,2,52,1,2.0,7531.0,1700.0,20.0,6.0,2.0,,7.0
42,1,37,1,2.0,7112.0,4000.0,44.0,6.0,2.0,,7.0
42,1,41,1,3.0,7123.0,3500.0,40.0,6.0,3.0,,9.0
42,2,33,1,7.0,4110.0,2200.0,40.0,3.0,2.0,1.0,16.0
42,2,26,1,2.0,6112.0,1800.0,40.0,6.0,3.0,,6.0
42,1,34,1,5.0,7131.0,1800.0,40.0,6.0,3.0,,12.0
42,1,38,1,3.0,5414.0,2500.0,40.0,3.0,7.0,1.0,9.0
42,1,55,1,3.0,6112.0,1500.0,40.0,6.0,7.0,,9.0
42,1,38,4,7.0,9333.0,5000.0,40.0,3.0,5.0,1.0,15.0
42,2,50,1,4.0,4225.0,2000.0,60.0,3.0,4.0,2.0,11.0
42,1,56,1,2.0,7231.0,2000.0,60.0,5.0,4.0,,7.0
42,2,18,1,5.0,4225.0,1500.0,60.0,3.0,4.0,1.0,12.0
42,2,49,1,7.0,2635.0,5000.0,40.0,3.0,9.0,1.0,16.0
42,1,38,1,5.0,8331.0,2000.0,40.0,6.0,5.0,,12.0
42,2,44,1,5.0,4110.0,1320.0,40.0,3.0,5.0,1.0,12.0
42,1,49,1,5.0,5414.0,1850.0,40.0,3.0,9.0,2.0,12.0
42,1,24,1,7.0,2320.0,1850.0,40.0,6.0,10.0,,16.0
42,1,33,1,5.0,3113.0,2000.0,40.0,3.0,2.0,1.0,12.0
42,2,28,1,5.0,9411.0,3700.0,48.0,3.0,4.0,1.0,12.0
42,1,41,1,5.0,3123.0,7000.0,48.0,3.0,3.0,1.0,12.0
42,2,35,1,7.0,5230.0,2000.0,48.0,3.0,4.0,1.0,16.0
42,1,28,1,5.0,8212.0,2000.0,40.0,3.0,2.0,1.0,12.0
42,1,27,4,5.0,7112.0,3500.0,60.0,6.0,3.0,,12.0
42,2,34,1,7.0,1219.0,6000.0,40.0,3.0,9.0,1.0,16.0
42,1,38,1,7.0,7522.0,2000.0,44.0,5.0,2.0,,16.0
42,1,31,4,2.0,9215.0,1500.0,40.0,6.0,1.0,,6.0
42,1,44,1,1.0,8160.0,2500.0,44.0,3.0,2.0,1.0,0.0
42,1,20,1,1.0,8160.0,2500.0,44.0,3.0,2.0,1.0,0.0
42,1,32,1,1.0,9215.0,1700.0,40.0,3.0,1.0,2.0,0.0
42,1,51,1,2.0,9112.0,2160.0,40.0,3.0,2.0,1.0,7.0
42,2,54,4,3.0,5120.0,1800.0,48.0,3.0,6.0,1.0,9.0
42,2,25,4,3.0,9112.0,1900.0,40.0,3.0,2.0,1.0,9.0
42,1,35,1,5.0,8171.0,2000.0,44.0,3.0,2.0,1.0,12.0
42,2,33,4,7.0,5141.0,1700.0,44.0,6.0,10.0,,15.0
42,2,48,4,2.0,9111.0,1300.0,30.0,1.0,11.0,2.0,1.0
42,1,52,1,5.0,8332.0,3200.0,40.0,3.0,5.0,1.0,12.0
42,2,40,4,3.0,8183.0,1740.0,44.0,3.0,2.0,1.0,9.0
42,2,45,4,1.0,9112.0,1800.0,44.0,3.0,2.0,1.0,0.0
42,1,54,4,2.0,8332.0,2600.0,40.0,3.0,2.0,1.0,6.0
42,2,26,4,5.0,7511.0,1400.0,40.0,3.0,2.0,1.0,12.0
42,2,30,4,5.0,7511.0,1200.0,40.0,3.0,2.0,1.0,12.0
42,1,58,1,2.0,5245.0,2000.0,44.0,3.0,4.0,1.0,5.0
42,1,23,1,2.0,9313.0,800.0,20.0,6.0,3.0,,1.0
42,1,34,4,5.0,5322.0,4500.0,36.0,6.0,9.0,,12.0
42,1,57,1,4.0,9112.0,3900.0,30.0,4.0,9.0,,10.0
42,2,18,1,5.0,4110.0,1400.0,20.0,3.0,4.0,1.0,12.0
42,1,46,4,2.0,7112.0,2500.0,45.0,3.0,3.0,2.0,8.0
42,2,40,2,5.0,5230.0,3000.0,44.0,3.0,4.0,1.0,12.0
42,1,50,1,5.0,9333.0,2100.0,64.0,3.0,5.0,1.0,12.0
42,2,39,4,5.0,9412.0,1750.0,44.0,3.0,6.0,1.0,12.0
42,2,56,1,5.0,5322.0,2200.0,44.0,6.0,9.0,,12.0
42,1,49,1,5.0,9333.0,3000.0,44.0,3.0,2.0,1.0,12.0
42,2,47,1,5.0,8183.0,1700.0,44.0,3.0,4.0,1.0,12.0
42,1,44,1,2.0,8332.0,500.0,21.0,3.0,5.0,2.0,8.0
42,1,23,1,5.0,2330.0,1215.0,7.0,4.0,9.0,2.0,12.0
42,2,39,1,5.0,7322.0,5000.0,60.0,6.0,2.0,,12.0
42,1,62,1,5.0,7112.0,3500.0,44.0,6.0,3.0,,12.0
42,2,56,4,3.0,9111.0,2480.0,44.0,1.0,11.0,1.0,9.0
42,1,61,1,5.0,9520.0,1000.0,44.0,6.0,4.0,,12.0
42,2,30,4,5.0,5322.0,2000.0,21.0,6.0,9.0,,12.0
42,1,31,4,3.0,9321.0,1900.0,44.0,3.0,2.0,1.0,9.0
42,2,56,1,2.0,5120.0,1000.0,25.0,3.0,6.0,2.0,7.0
42,1,40,1,5.0,9333.0,2000.0,40.0,3.0,5.0,2.0,12.0
42,2,40,1,7.0,5152.0,1320.0,40.0,1.0,11.0,2.0,16.0
42,1,45,1,7.0,3411.0,8000.0,40.0,4.0,8.0,,16.0
42,2,73,2,3.0,9111.0,1100.0,40.0,1.0,11.0,2.0,9.0
42,1,23,4,7.0,4226.0,2500.0,40.0,3.0,2.0,1.0,16.0
42,2,26,1,7.0,2642.0,4000.0,60.0,3.0,7.0,2.0,14.0
42,1,30,1,7.0,7231.0,9500.0,56.0,3.0,4.0,1.0,16.0
42,1,41,1,7.0,7111.0,25000.0,40.0,6.0,3.0,,16.0
42,2,30,1,7.0,5142.0,3000.0,30.0,6.0,10.0,,16.0
42,1,25,1,5.0,4224.0,2200.0,44.0,3.0,6.0,1.0,12.0
42,2,23,4,5.0,4222.0,4500.0,74.0,3.0,7.0,1.0,12.0
42,1,20,4,5.0,9329.0,2400.0,44.0,3.0,2.0,1.0,12.0
42,1,20,1,5.0,4110.0,2300.0,44.0,3.0,4.0,1.0,12.0
42,2,21,1,6.0,3221.0,1600.0,30.0,3.0,9.0,1.0,13.0
42,1,31,1,7.0,7111.0,10000.0,44.0,3.0,3.0,1.0,16.0
42,2,33,1,6.0,4110.0,4000.0,44.0,3.0,7.0,1.0,13.0
42,1,29,4,5.0,7213.0,3500.0,44.0,6.0,4.0,,12.0
42,1,38,4,2.0,6111.0,1600.0,44.0,3.0,1.0,1.0,6.0
42,1,56,1,7.0,2330.0,4500.0,40.0,4.0,9.0,,16.0
42,1,35,1,4.0,1219.0,4800.0,40.0,3.0,2.0,1.0,12.0
42,1,36,4,3.0,9212.0,2200.0,44.0,3.0,1.0,1.0,9.0
42,1,45,4,6.0,6114.0,2500.0,60.0,6.0,1.0,,15.0
42,1,57,4,2.0,6114.0,2000.0,60.0,6.0,1.0,,7.0
42,1,51,2,6.0,6122.0,1000.0,44.0,3.0,1.0,2.0,13.0
42,2,41,1,5.0,6122.0,1000.0,44.0,3.0,1.0,2.0,12.0
42,1,52,1,2.0,6121.0,1600.0,64.0,6.0,1.0,,5.0
42,2,49,1,2.0,6121.0,,64.0,7.0,1.0,,5.0
42,1,45,1,2.0,6121.0,10500.0,30.0,6.0,1.0,,6.0
42,2,38,1,2.0,6121.0,,30.0,7.0,1.0,,7.0
42,1,17,1,4.0,7513.0,1800.0,44.0,3.0,2.0,1.0,11.0
42,1,22,1,5.0,6121.0,3000.0,47.0,6.0,1.0,,12.0
42,1,34,1,5.0,6121.0,7500.0,48.0,6.0,1.0,,12.0
42,2,28,1,5.0,6121.0,,48.0,7.0,1.0,,12.0
42,1,42,1,3.0,6121.0,3500.0,44.0,6.0,1.0,,9.0
42,2,26,1,3.0,5120.0,2000.0,44.0,3.0,6.0,1.0,9.0
42,1,19,1,4.0,2619.0,1320.0,40.0,3.0,7.0,1.0,11.0
42,1,54,1,2.0,6121.0,17500.0,64.0,6.0,1.0,,6.0
42,2,51,1,2.0,6121.0,,42.0,7.0,1.0,,6.0
42,1,21,1,5.0,6121.0,,64.0,7.0,1.0,,12.0
42,1,41,4,5.0,6121.0,0.0,75.0,6.0,1.0,,12.0
42,2,39,4,7.0,6121.0,,75.0,7.0,1.0,,16.0
42,1,31,1,5.0,6122.0,2500.0,53.0,3.0,1.0,2.0,12.0
42,2,28,4,5.0,6122.0,1000.0,53.0,3.0,1.0,2.0,12.0
42,1,55,1,2.0,6121.0,0.0,60.0,6.0,1.0,,5.0
42,2,47,1,2.0,6121.0,,40.0,7.0,1.0,,7.0
42,1,19,1,5.0,6121.0,,50.0,7.0,1.0,,12.0
42,2,56,2,1.0,9112.0,1038.0,43.0,3.0,4.0,1.0,0.0
42,1,31,1,7.0,8332.0,1230.0,44.0,3.0,4.0,1.0,16.0
42,1,47,1,2.0,8171.0,1500.0,44.0,3.0,2.0,1.0,1.0
42,2,59,1,5.0,9112.0,3100.0,50.0,4.0,8.0,,12.0
42,2,20,1,5.0,8153.0,2650.0,42.0,3.0,2.0,1.0,12.0
42,1,23,1,5.0,7213.0,2500.0,40.0,6.0,2.0,,12.0
42,2,54,1,2.0,9112.0,1500.0,30.0,3.0,7.0,1.0,5.0
42,1,19,1,5.0,4110.0,2700.0,44.0,3.0,4.0,1.0,12.0
42,1,30,1,3.0,8143.0,2200.0,44.0,3.0,2.0,1.0,9.0
42,2,20,4,5.0,9412.0,1600.0,44.0,3.0,4.0,1.0,12.0
42,2,33,1,4.0,8322.0,4000.0,40.0,4.0,8.0,,10.0
42,1,35,1,2.0,8332.0,6500.0,44.0,3.0,4.0,1.0,4.0
42,2,57,1,2.0,7543.0,3100.0,44.0,3.0,2.0,1.0,5.0
42,2,23,4,5.0,5142.0,2000.0,30.0,6.0,10.0,,12.0
42,2,26,1,7.0,2341.0,0.0,20.0,4.0,9.0,1.0,16.0
42,2,39,1,5.0,9111.0,1500.0,30.0,1.0,11.0,1.0,12.0
42,1,39,1,3.0,9122.0,1500.0,44.0,6.0,4.0,,9.0
42,2,17,1,4.0,8153.0,2000.0,44.0,3.0,2.0,1.0,10.0
42,2,41,1,7.0,7317.0,2200.0,56.0,5.0,2.0,,16.0
42,2,17,1,4.0,4226.0,400.0,12.0,3.0,2.0,2.0,10.0
42,1,25,1,5.0,5223.0,2000.0,48.0,3.0,4.0,1.0,12.0
42,2,29,1,7.0,2341.0,3500.0,45.0,3.0,9.0,1.0,16.0
42,2,59,1,5.0,5221.0,2000.0,48.0,6.0,4.0,,12.0
42,2,31,4,5.0,5142.0,3000.0,40.0,5.0,10.0,,12.0
42,1,38,1,5.0,8332.0,5000.0,50.0,6.0,5.0,,12.0
42,1,31,1,7.0,2264.0,10000.0,30.0,6.0,9.0,,16.0
42,1,30,4,7.0,2261.0,3500.0,20.0,6.0,9.0,,16.0
42,2,35,1,7.0,2330.0,3800.0,38.0,3.0,9.0,1.0,16.0
42,1,35,1,5.0,7213.0,1700.0,40.0,3.0,2.0,1.0,12.0
42,1,39,4,5.0,7231.0,4000.0,40.0,3.0,4.0,2.0,12.0
42,1,19,1,5.0,5245.0,2000.0,44.0,3.0,4.0,1.0,12.0
42,2,24,1,5.0,9216.0,1400.0,40.0,3.0,1.0,1.0,12.0
42,2,60,1,2.0,6121.0,2500.0,40.0,6.0,1.0,,5.0
42,1,31,1,5.0,6121.0,2500.0,40.0,6.0,1.0,,12.0
