Estado,Gênero,Idade,Cor_Raça,Nível_Educação,Código_Ocupação_TI,Renda_Mensal,Horas_Trabalhadas_Semana,Posição_Ocupacional,Atividade_Principal,Carteira_Assinada,Anos_Estudo
31,1,29,1,7.0,2151,8000.0,40.0,6.0,7.0,,14.0
31,1,45,1,5.0,7422,5000.0,40.0,6.0,10.0,,12.0
31,1,34,2,5.0,3521,2500.0,36.0,3.0,7.0,1.0,12.0
31,1,32,1,6.0,7422,3000.0,60.0,5.0,10.0,,16.0
31,1,25,4,6.0,7422,1412.0,44.0,3.0,7.0,1.0,14.0
31,1,72,4,2.0,7422,140.0,15.0,6.0,10.0,,1.0
31,1,21,4,6.0,3511,706.0,20.0,3.0,7.0,2.0,13.0
31,1,30,4,7.0,2514,4000.0,40.0,3.0,7.0,1.0,16.0
31,2,29,1,7.0,3512,2500.0,40.0,4.0,8.0,,16.0
31,2,25,4,6.0,3114,4000.0,44.0,3.0,3.0,1.0,13.0
31,1,43,2,7.0,2511,3500.0,40.0,3.0,7.0,2.0,16.0
31,1,22,4,6.0,3511,3000.0,40.0,3.0,7.0,1.0,13.0
31,1,30,4,6.0,3513,2500.0,44.0,3.0,7.0,1.0,13.0
31,1,33,4,5.0,7422,3450.0,44.0,3.0,7.0,1.0,12.0
31,1,40,1,7.0,2511,10000.0,40.0,6.0,7.0,,16.0
31,1,32,1,5.0,3511,3000.0,40.0,3.0,7.0,1.0,12.0
31,1,28,4,6.0,3511,3500.0,40.0,3.0,7.0,2.0,15.0
31,1,25,4,7.0,2512,8000.0,40.0,3.0,7.0,1.0,16.0
31,1,40,1,7.0,2151,10000.0,40.0,3.0,2.0,1.0,16.0
31,1,55,4,7.0,3513,3000.0,40.0,4.0,9.0,1.0,16.0
31,1,38,2,5.0,3114,2160.0,40.0,3.0,2.0,1.0,12.0
31,1,26,1,5.0,3511,5000.0,40.0,6.0,7.0,,12.0
31,1,45,4,7.0,2523,4000.0,40.0,3.0,7.0,1.0,16.0
31,1,45,1,7.0,2511,20000.0,40.0,3.0,2.0,1.0,16.0
31,1,31,4,7.0,1330,4500.0,40.0,3.0,9.0,2.0,16.0
31,1,36,4,7.0,1330,4500.0,40.0,3.0,7.0,1.0,16.0
31,1,27,4,5.0,7422,2730.0,50.0,3.0,7.0,1.0,12.0
31,2,30,4,7.0,2521,8000.0,44.0,3.0,9.0,1.0,16.0
31,1,33,1,7.0,2512,13000.0,40.0,3.0,2.0,1.0,16.0
31,1,30,1,7.0,2512,12000.0,40.0,3.0,7.0,1.0,16.0
31,1,47,4,7.0,2153,7000.0,44.0,3.0,7.0,1.0,16.0
31,1,24,2,6.0,3114,12600.0,88.0,5.0,10.0,,14.0
31,1,47,1,7.0,2151,14750.0,35.0,3.0,7.0,1.0,16.0
31,2,20,1,6.0,3511,1200.0,30.0,3.0,7.0,2.0,14.0
31,1,44,2,7.0,2514,8000.0,40.0,4.0,8.0,2.0,14.0
31,1,25,1,6.0,3511,1412.0,30.0,3.0,7.0,2.0,15.0
31,1,37,1,7.0,2512,6000.0,40.0,3.0,9.0,1.0,16.0
31,1,39,2,7.0,2512,23000.0,40.0,6.0,7.0,,16.0
31,1,17,4,4.0,3513,,30.0,3.0,2.0,2.0,11.0
31,1,40,2,7.0,2151,13000.0,44.0,3.0,7.0,1.0,16.0
31,1,23,4,4.0,7422,1800.0,44.0,3.0,7.0,1.0,11.0
31,2,25,1,7.0,2512,13000.0,40.0,3.0,7.0,1.0,15.0
31,1,32,1,7.0,2166,3500.0,40.0,6.0,7.0,,16.0
31,2,32,1,7.0,2166,2500.0,40.0,6.0,7.0,,16.0
31,1,49,1,7.0,2511,30000.0,40.0,6.0,7.0,,16.0
31,1,54,1,5.0,3113,5800.0,40.0,4.0,2.0,,12.0
31,1,29,1,7.0,3114,3800.0,40.0,3.0,7.0,1.0,16.0
31,1,44,2,5.0,3113,5800.0,40.0,4.0,2.0,1.0,12.0
31,1,52,4,5.0,3114,4000.0,40.0,3.0,2.0,1.0,12.0
31,1,23,4,5.0,3521,0.0,10.0,6.0,3.0,,12.0
31,1,57,4,7.0,3114,10000.0,44.0,3.0,2.0,1.0,16.0
31,1,38,4,7.0,1330,28000.0,44.0,3.0,7.0,1.0,16.0
31,2,19,1,6.0,3113,1200.0,20.0,3.0,2.0,2.0,13.0
31,1,41,2,7.0,2511,5000.0,40.0,3.0,7.0,1.0,16.0
31,2,21,1,6.0,3511,1000.0,20.0,4.0,7.0,2.0,15.0
31,1,21,2,5.0,3511,7000.0,60.0,6.0,7.0,,12.0
31,1,33,4,3.0,7422,2800.0,40.0,3.0,7.0,2.0,9.0
31,1,32,4,6.0,3522,3500.0,44.0,3.0,5.0,1.0,13.0
31,1,25,1,6.0,7421,6000.0,46.0,5.0,3.0,,14.0
31,1,28,1,5.0,7422,1412.0,40.0,3.0,10.0,1.0,12.0
31,1,36,4,7.0,2512,5500.0,44.0,3.0,2.0,1.0,16.0
31,1,41,1,7.0,2511,9000.0,44.0,3.0,7.0,1.0,16.0
31,1,39,4,7.0,2511,8000.0,40.0,4.0,7.0,1.0,16.0
31,1,52,4,7.0,2511,8000.0,44.0,3.0,2.0,1.0,16.0
31,1,19,1,5.0,3511,600.0,30.0,3.0,7.0,2.0,12.0
31,2,33,1,7.0,2512,3000.0,40.0,3.0,7.0,1.0,16.0
31,1,23,1,7.0,2512,1420.0,45.0,3.0,7.0,1.0,16.0
31,1,26,4,5.0,3511,3800.0,46.0,3.0,7.0,1.0,12.0
31,1,33,1,6.0,3511,25000.0,40.0,3.0,7.0,1.0,15.0
31,1,22,1,7.0,2512,1000.0,40.0,3.0,7.0,2.0,16.0
31,1,36,4,7.0,2512,16000.0,50.0,3.0,7.0,2.0,16.0
31,1,20,4,7.0,7422,1412.0,44.0,3.0,10.0,1.0,14.0
31,2,40,1,7.0,2434,2000.0,40.0,3.0,4.0,1.0,16.0
31,1,43,1,7.0,3513,3500.0,40.0,3.0,4.0,1.0,16.0
31,1,59,1,7.0,2512,8000.0,44.0,3.0,9.0,1.0,16.0
31,2,31,4,7.0,2514,8000.0,44.0,6.0,7.0,,15.0
31,2,23,2,5.0,2356,1650.0,44.0,3.0,9.0,1.0,12.0
31,1,32,4,2.0,7422,1000.0,44.0,3.0,3.0,2.0,8.0
31,1,32,4,5.0,7422,2500.0,44.0,3.0,7.0,1.0,12.0
31,1,29,1,7.0,2521,8000.0,44.0,3.0,4.0,1.0,14.0
31,1,27,1,6.0,3511,1000.0,30.0,3.0,7.0,2.0,14.0
31,1,44,4,7.0,3521,8000.0,70.0,3.0,7.0,2.0,16.0
31,1,28,4,7.0,2514,3600.0,40.0,3.0,7.0,1.0,16.0
31,1,33,1,7.0,2151,10000.0,40.0,6.0,7.0,,16.0
31,1,51,1,5.0,7422,2118.0,40.0,3.0,7.0,1.0,13.0
31,1,37,4,5.0,3114,2824.0,44.0,3.0,4.0,2.0,12.0
31,1,26,1,6.0,7422,1700.0,44.0,3.0,7.0,1.0,13.0
31,2,21,1,6.0,2166,2000.0,40.0,3.0,7.0,2.0,13.0
31,2,17,1,4.0,2166,150.0,32.0,6.0,7.0,,11.0
31,1,59,1,5.0,3113,3500.0,40.0,6.0,3.0,,12.0
31,1,20,4,5.0,3113,1800.0,44.0,3.0,2.0,1.0,12.0
31,2,19,1,5.0,3513,1500.0,40.0,3.0,7.0,1.0,12.0
31,1,27,4,6.0,3511,3000.0,40.0,3.0,7.0,1.0,15.0
31,1,66,1,4.0,3521,2500.0,40.0,6.0,7.0,,12.0
31,1,44,1,5.0,7422,4000.0,44.0,3.0,3.0,1.0,12.0
31,1,26,2,5.0,7422,1412.0,44.0,3.0,10.0,1.0,12.0
31,2,33,1,7.0,2522,1800.0,40.0,3.0,7.0,1.0,16.0
31,1,29,2,5.0,7422,2728.0,44.0,3.0,7.0,2.0,12.0
31,1,21,4,5.0,3513,2118.0,44.0,3.0,2.0,1.0,12.0
31,1,28,1,7.0,2151,5000.0,44.0,3.0,3.0,2.0,16.0
31,1,31,1,7.0,2511,5700.0,40.0,3.0,7.0,1.0,14.0
31,1,31,1,7.0,2511,2000.0,30.0,4.0,8.0,1.0,16.0
31,1,43,1,7.0,7422,3400.0,30.0,6.0,10.0,,16.0
31,2,42,4,7.0,3512,2824.0,40.0,3.0,2.0,1.0,16.0
31,1,26,4,5.0,7422,1412.0,44.0,3.0,7.0,1.0,12.0
31,1,28,4,5.0,3511,2500.0,18.0,6.0,7.0,,12.0
31,1,31,1,5.0,3521,3500.0,60.0,6.0,3.0,,12.0
31,1,53,1,7.0,1330,6600.0,40.0,3.0,2.0,1.0,16.0
31,1,49,1,7.0,2512,8000.0,44.0,5.0,7.0,,16.0
31,1,17,2,3.0,3513,600.0,20.0,3.0,9.0,2.0,9.0
31,1,44,2,5.0,3114,2300.0,40.0,3.0,2.0,1.0,12.0
31,1,35,1,7.0,2512,14000.0,40.0,3.0,7.0,1.0,16.0
31,1,26,4,5.0,7422,1700.0,40.0,3.0,7.0,1.0,12.0
31,1,40,1,7.0,2512,16000.0,40.0,3.0,7.0,1.0,16.0
31,1,45,1,5.0,7422,2824.0,44.0,6.0,10.0,,12.0
31,1,30,4,7.0,7422,2200.0,44.0,3.0,7.0,1.0,16.0
31,1,27,4,7.0,2512,37000.0,95.0,6.0,7.0,,16.0
31,2,27,4,6.0,3511,10000.0,40.0,3.0,5.0,1.0,15.0
31,2,34,4,7.0,2512,2800.0,30.0,6.0,7.0,,16.0
31,1,40,1,5.0,7422,1000.0,10.0,6.0,10.0,,12.0
31,1,55,1,5.0,2166,1500.0,40.0,6.0,7.0,,12.0
31,1,47,1,7.0,2511,8000.0,44.0,3.0,9.0,1.0,14.0
31,1,22,1,7.0,2511,8000.0,40.0,3.0,4.0,1.0,16.0
31,1,30,1,6.0,3514,4000.0,40.0,3.0,7.0,1.0,15.0
31,1,33,1,7.0,3513,3200.0,44.0,3.0,7.0,1.0,16.0
31,1,23,4,7.0,2514,4000.0,44.0,3.0,7.0,1.0,16.0
31,1,37,1,7.0,2511,4000.0,50.0,6.0,10.0,,16.0
31,1,37,4,7.0,2511,3000.0,40.0,3.0,4.0,1.0,16.0
31,1,49,1,7.0,2511,37000.0,60.0,3.0,7.0,2.0,16.0
31,1,37,4,7.0,2166,3000.0,40.0,3.0,7.0,1.0,16.0
31,1,46,1,7.0,2511,8000.0,40.0,3.0,7.0,1.0,16.0
31,1,34,1,7.0,2512,8000.0,40.0,3.0,7.0,1.0,16.0
31,2,34,1,7.0,2512,2600.0,40.0,3.0,4.0,1.0,16.0
31,1,27,4,3.0,7422,6933.0,51.0,3.0,7.0,1.0,9.0
31,2,40,1,7.0,2511,0.0,40.0,3.0,9.0,1.0,16.0
31,1,44,4,7.0,2511,3200.0,40.0,3.0,7.0,1.0,16.0
31,1,30,4,7.0,2514,3500.0,40.0,3.0,7.0,1.0,16.0
31,1,22,4,7.0,3513,3000.0,40.0,3.0,7.0,1.0,16.0
31,1,31,4,7.0,2511,6000.0,40.0,6.0,7.0,,16.0
31,2,31,1,7.0,2511,6000.0,40.0,3.0,7.0,1.0,15.0
31,1,26,1,7.0,2511,3100.0,40.0,3.0,7.0,1.0,16.0
31,1,35,1,5.0,3511,2000.0,44.0,3.0,7.0,1.0,12.0
31,1,43,1,6.0,7422,9000.0,48.0,3.0,7.0,1.0,14.0
31,1,36,4,5.0,7422,2500.0,60.0,6.0,10.0,,12.0
31,1,24,1,5.0,3521,3000.0,40.0,6.0,5.0,,12.0
31,1,33,2,7.0,2512,10600.0,44.0,3.0,4.0,1.0,16.0
31,1,30,4,5.0,3114,2824.0,40.0,3.0,2.0,1.0,12.0
31,1,31,1,7.0,2514,12000.0,44.0,3.0,4.0,1.0,15.0
31,2,35,1,7.0,2153,7425.0,40.0,3.0,7.0,1.0,16.0
31,1,35,1,7.0,2151,9500.0,44.0,3.0,2.0,1.0,16.0
31,1,56,4,5.0,7421,3200.0,40.0,6.0,3.0,,12.0
31,1,38,4,7.0,2514,7700.0,40.0,6.0,7.0,,14.0
31,1,39,1,5.0,3513,2500.0,35.0,6.0,7.0,,12.0
31,2,53,1,5.0,2166,3000.0,44.0,5.0,7.0,,12.0
31,1,30,1,5.0,2166,2000.0,50.0,3.0,7.0,2.0,12.0
31,1,28,2,5.0,3514,2500.0,30.0,6.0,7.0,,12.0
31,1,41,4,7.0,2522,7107.0,51.0,4.0,8.0,2.0,16.0
31,2,21,4,6.0,3113,600.0,30.0,3.0,5.0,1.0,14.0
31,1,23,1,5.0,3514,2100.0,40.0,3.0,7.0,1.0,12.0
31,1,20,1,5.0,3514,3500.0,40.0,3.0,7.0,1.0,12.0
31,1,30,4,1.0,3522,3690.0,44.0,3.0,7.0,1.0,0.0
31,2,39,1,7.0,2511,5000.0,40.0,5.0,7.0,,16.0
31,1,44,1,7.0,2511,15000.0,40.0,5.0,7.0,,16.0
31,1,45,1,7.0,2511,2000.0,40.0,3.0,7.0,1.0,16.0
31,1,29,1,7.0,2512,15000.0,40.0,3.0,2.0,1.0,16.0
31,1,44,1,7.0,2511,20000.0,40.0,3.0,2.0,1.0,16.0
31,1,46,4,7.0,3521,4500.0,44.0,3.0,7.0,1.0,16.0
31,1,42,1,7.0,2512,21000.0,60.0,6.0,7.0,,16.0
31,1,23,1,6.0,3113,1500.0,30.0,4.0,2.0,2.0,16.0
31,1,45,4,7.0,3512,5648.0,55.0,6.0,7.0,,16.0
31,1,27,4,7.0,2166,3000.0,66.0,6.0,7.0,,16.0
31,1,40,4,7.0,7422,2000.0,40.0,6.0,10.0,,15.0
31,1,45,1,5.0,7422,5000.0,40.0,5.0,10.0,,12.0
31,1,55,4,7.0,2512,15000.0,40.0,3.0,7.0,1.0,16.0
31,1,60,4,2.0,3522,4500.0,44.0,3.0,7.0,1.0,8.0
31,1,37,4,7.0,2514,7900.0,40.0,5.0,7.0,,16.0
31,1,43,1,7.0,2511,5200.0,45.0,6.0,7.0,,16.0
31,2,36,1,7.0,3511,2500.0,36.0,3.0,7.0,1.0,16.0
31,1,30,4,7.0,3513,5700.0,44.0,3.0,7.0,2.0,16.0
31,1,27,1,7.0,1330,18000.0,40.0,3.0,7.0,1.0,16.0
31,1,42,1,7.0,2511,11000.0,50.0,3.0,7.0,1.0,16.0
31,1,31,1,7.0,3511,3900.0,44.0,3.0,7.0,1.0,16.0
31,1,38,4,7.0,3522,4300.0,44.0,3.0,3.0,1.0,16.0
31,2,35,4,6.0,7421,1800.0,44.0,3.0,2.0,1.0,13.0
31,1,49,1,7.0,2512,28000.0,40.0,4.0,8.0,1.0,16.0
31,2,30,1,7.0,2153,6000.0,40.0,3.0,7.0,1.0,16.0
31,2,26,1,7.0,2511,9100.0,45.0,3.0,4.0,1.0,16.0
31,2,36,1,7.0,1330,9000.0,44.0,4.0,9.0,,16.0
31,1,26,1,6.0,3513,3000.0,45.0,3.0,7.0,1.0,16.0
31,1,34,4,7.0,2511,2800.0,40.0,3.0,4.0,1.0,16.0
31,1,28,4,7.0,2512,8600.0,33.0,3.0,7.0,1.0,16.0
31,1,29,4,5.0,7422,4500.0,44.0,3.0,7.0,1.0,12.0
31,2,32,4,5.0,4131,2000.0,40.0,3.0,7.0,1.0,12.0
31,1,29,2,7.0,3521,7000.0,60.0,3.0,9.0,1.0,16.0
31,1,24,4,6.0,3511,6000.0,40.0,3.0,7.0,1.0,14.0
31,1,65,4,7.0,2511,28000.0,44.0,3.0,2.0,1.0,16.0
31,1,24,1,7.0,2512,7000.0,40.0,3.0,7.0,1.0,16.0
31,1,57,1,7.0,2166,20000.0,44.0,6.0,7.0,,16.0
31,1,43,1,7.0,2512,6000.0,40.0,3.0,7.0,1.0,16.0
31,2,51,1,7.0,3511,2800.0,40.0,4.0,9.0,2.0,16.0
31,1,21,4,6.0,3511,0.0,20.0,3.0,7.0,2.0,13.0
31,1,33,4,7.0,2511,5200.0,40.0,3.0,7.0,1.0,16.0
31,1,45,2,5.0,7422,2000.0,44.0,3.0,7.0,1.0,12.0
31,1,60,4,7.0,2511,4000.0,44.0,3.0,4.0,1.0,14.0
31,1,33,4,6.0,3113,4000.0,40.0,3.0,7.0,1.0,13.0
31,1,32,1,5.0,7422,3100.0,40.0,3.0,7.0,1.0,12.0
31,2,28,4,7.0,2512,3000.0,40.0,3.0,4.0,1.0,16.0
31,1,28,1,7.0,2511,7000.0,40.0,3.0,7.0,1.0,16.0
31,1,22,4,6.0,3511,1412.0,40.0,3.0,4.0,1.0,13.0
31,1,48,1,5.0,3511,2300.0,44.0,3.0,7.0,1.0,12.0
31,1,32,1,7.0,3513,4300.0,40.0,3.0,7.0,2.0,16.0
31,1,23,4,3.0,7421,1200.0,40.0,3.0,3.0,2.0,9.0
31,1,23,4,6.0,3513,2500.0,44.0,3.0,9.0,2.0,13.0
31,1,42,1,6.0,3511,2400.0,44.0,3.0,7.0,1.0,14.0
31,1,23,4,5.0,7422,2500.0,48.0,3.0,7.0,1.0,12.0
31,1,29,1,7.0,2512,9000.0,40.0,3.0,7.0,1.0,16.0
31,1,49,1,5.0,7422,5000.0,44.0,6.0,10.0,,12.0
31,1,43,1,5.0,3513,14000.0,40.0,3.0,7.0,1.0,12.0
31,1,66,4,2.0,7422,1412.0,40.0,6.0,10.0,,5.0
31,1,26,4,5.0,7422,1600.0,40.0,3.0,4.0,1.0,12.0
31,1,46,1,7.0,2511,8500.0,48.0,3.0,2.0,1.0,16.0
31,2,29,1,7.0,1330,18000.0,40.0,3.0,4.0,2.0,16.0
31,1,35,2,7.0,2521,14500.0,40.0,3.0,7.0,1.0,16.0
31,2,32,1,7.0,2521,10000.0,40.0,3.0,7.0,1.0,16.0
31,2,33,4,7.0,2166,9000.0,44.0,3.0,7.0,1.0,16.0
31,1,43,4,7.0,1330,26000.0,60.0,3.0,7.0,1.0,16.0
31,1,31,1,5.0,3513,1900.0,48.0,3.0,4.0,1.0,12.0
31,1,66,1,3.0,3522,2600.0,56.0,3.0,5.0,1.0,9.0
31,1,28,1,5.0,3522,2350.0,48.0,3.0,5.0,1.0,12.0
31,1,48,1,5.0,7421,2500.0,60.0,6.0,10.0,,12.0
31,1,61,4,5.0,3514,7000.0,40.0,5.0,7.0,,12.0
31,1,21,1,5.0,7422,2000.0,44.0,6.0,10.0,,12.0
31,1,47,4,7.0,2511,12000.0,40.0,3.0,9.0,1.0,15.0
31,1,33,4,7.0,2511,3200.0,44.0,3.0,9.0,1.0,16.0
31,1,38,4,7.0,2512,12000.0,40.0,3.0,2.0,1.0,16.0
31,1,35,1,5.0,7422,2500.0,65.0,3.0,7.0,1.0,12.0
31,1,19,4,5.0,7422,1412.0,44.0,3.0,3.0,1.0,12.0
31,1,41,2,5.0,3114,2000.0,40.0,3.0,7.0,1.0,12.0
31,1,49,1,7.0,2511,4000.0,44.0,3.0,2.0,1.0,16.0
31,1,27,1,7.0,2521,2000.0,40.0,3.0,7.0,1.0,16.0
31,2,26,4,7.0,2512,8000.0,40.0,3.0,7.0,1.0,16.0
31,1,66,1,2.0,7421,1412.0,20.0,6.0,10.0,,5.0
31,2,65,1,7.0,2511,3800.0,40.0,3.0,7.0,1.0,16.0
31,2,34,1,7.0,2511,5500.0,44.0,3.0,7.0,1.0,16.0
31,1,61,1,4.0,1330,6000.0,40.0,3.0,4.0,1.0,11.0
31,1,29,4,5.0,3522,3500.0,40.0,3.0,7.0,1.0,12.0
31,1,22,1,6.0,3511,4000.0,30.0,3.0,7.0,1.0,15.0
31,1,49,2,7.0,2514,8000.0,40.0,6.0,7.0,,16.0
31,1,30,1,7.0,2512,8260.0,40.0,3.0,7.0,1.0,16.0
31,1,27,1,7.0,3511,500.0,40.0,3.0,7.0,2.0,16.0
31,1,34,1,7.0,3513,2500.0,40.0,6.0,7.0,,16.0
31,1,35,4,7.0,2166,7600.0,45.0,3.0,7.0,1.0,16.0
31,1,40,1,7.0,2511,20000.0,40.0,3.0,7.0,1.0,16.0
31,2,38,1,7.0,1330,7600.0,40.0,3.0,7.0,1.0,16.0
31,1,34,1,7.0,2511,15000.0,40.0,3.0,7.0,1.0,16.0
31,1,33,1,6.0,3511,3300.0,44.0,3.0,7.0,1.0,15.0
31,1,33,4,5.0,3513,1500.0,44.0,3.0,7.0,1.0,12.0
31,1,27,4,5.0,3521,5000.0,24.0,6.0,10.0,,12.0
31,1,55,4,5.0,3113,3500.0,44.0,6.0,10.0,,12.0
31,1,30,4,7.0,1330,11500.0,55.0,4.0,8.0,,16.0
31,2,32,4,7.0,2511,3900.0,44.0,3.0,7.0,1.0,14.0
31,1,24,2,3.0,7422,1420.0,40.0,3.0,7.0,1.0,9.0
31,1,51,4,7.0,2512,5000.0,40.0,3.0,7.0,1.0,16.0
31,1,53,1,7.0,3114,6250.0,42.0,3.0,2.0,1.0,16.0
31,1,24,1,7.0,3511,2000.0,40.0,6.0,7.0,,16.0
31,1,22,4,5.0,7422,1412.0,44.0,5.0,10.0,,12.0
31,1,45,1,7.0,2512,10000.0,40.0,3.0,7.0,1.0,16.0
31,2,39,4,7.0,2512,10000.0,40.0,3.0,7.0,1.0,16.0
31,1,34,4,5.0,2166,3000.0,50.0,6.0,7.0,,12.0
31,1,33,4,5.0,3513,4100.0,40.0,3.0,7.0,1.0,12.0
31,1,52,1,5.0,3113,2000.0,40.0,5.0,3.0,,12.0
31,1,43,1,5.0,3114,3000.0,42.0,3.0,9.0,1.0,12.0
31,1,42,4,5.0,3114,6000.0,48.0,3.0,2.0,1.0,12.0
31,2,18,4,4.0,7422,700.0,44.0,6.0,10.0,,11.0
31,1,33,1,3.0,7422,3400.0,44.0,3.0,7.0,1.0,9.0
31,1,32,1,7.0,2512,8500.0,45.0,3.0,7.0,1.0,16.0
31,1,45,4,5.0,7422,2500.0,60.0,6.0,10.0,,12.0
31,1,36,2,6.0,3113,4400.0,50.0,3.0,4.0,1.0,13.0
31,1,25,1,7.0,3513,4500.0,44.0,3.0,7.0,1.0,16.0
31,1,57,1,7.0,2511,8500.0,40.0,6.0,7.0,,16.0
31,1,20,4,3.0,7422,1412.0,40.0,3.0,3.0,1.0,9.0
31,2,65,1,7.0,2511,4500.0,40.0,4.0,8.0,,16.0
31,1,23,1,5.0,3114,2600.0,44.0,3.0,2.0,1.0,12.0
31,1,40,4,5.0,3511,9000.0,42.0,6.0,7.0,,12.0
31,1,22,4,5.0,3512,1900.0,44.0,3.0,4.0,1.0,12.0
32,1,34,1,5.0,3514,1500.0,40.0,6.0,7.0,,12.0
32,1,34,1,7.0,2512,20000.0,30.0,6.0,7.0,,16.0
32,2,38,1,7.0,2166,4000.0,20.0,6.0,7.0,,16.0
32,2,29,1,7.0,2511,4000.0,44.0,3.0,7.0,1.0,16.0
32,2,25,2,7.0,2511,4000.0,44.0,3.0,7.0,1.0,16.0
32,1,41,1,7.0,2511,6000.0,40.0,3.0,4.0,2.0,16.0
32,1,36,1,7.0,2511,5000.0,60.0,3.0,7.0,1.0,16.0
32,2,37,4,7.0,2166,0.0,20.0,6.0,7.0,,16.0
32,1,23,4,5.0,3513,4000.0,40.0,3.0,7.0,1.0,12.0
32,1,23,4,6.0,3514,2500.0,40.0,6.0,7.0,,14.0
32,1,58,4,3.0,7421,7600.0,74.0,3.0,3.0,1.0,9.0
32,2,40,1,7.0,1330,19000.0,40.0,3.0,7.0,1.0,16.0
32,1,30,2,5.0,7422,5000.0,40.0,3.0,7.0,1.0,12.0
32,1,27,1,6.0,3114,1500.0,40.0,3.0,7.0,1.0,15.0
32,2,22,2,7.0,2166,1840.0,44.0,3.0,7.0,1.0,16.0
32,1,34,1,7.0,1330,6900.0,40.0,5.0,7.0,,16.0
32,1,31,1,7.0,2511,8000.0,42.0,3.0,7.0,1.0,16.0
32,1,30,4,7.0,2514,5000.0,40.0,3.0,7.0,1.0,16.0
32,2,38,1,7.0,2511,4500.0,40.0,3.0,7.0,1.0,16.0
32,1,34,4,6.0,3513,2300.0,40.0,3.0,7.0,1.0,13.0
32,1,43,4,5.0,3513,1600.0,40.0,3.0,7.0,1.0,13.0
32,1,63,4,7.0,2511,6600.0,30.0,3.0,7.0,2.0,16.0
32,1,39,2,7.0,2511,4000.0,40.0,6.0,7.0,,16.0
32,1,37,4,7.0,3113,6000.0,44.0,3.0,2.0,1.0,16.0
32,1,28,1,6.0,3513,2000.0,44.0,3.0,5.0,1.0,13.0
32,2,39,2,6.0,7422,500.0,25.0,6.0,10.0,,14.0
32,1,34,4,7.0,2511,6000.0,40.0,3.0,7.0,1.0,16.0
32,1,30,4,7.0,2521,22000.0,55.0,3.0,7.0,1.0,16.0
32,1,45,4,2.0,7421,1500.0,40.0,3.0,10.0,1.0,5.0
32,1,28,4,6.0,3513,2800.0,40.0,3.0,7.0,1.0,15.0
32,1,20,4,6.0,7422,1412.0,40.0,3.0,10.0,1.0,13.0
32,1,30,1,7.0,2512,22000.0,40.0,3.0,4.0,1.0,16.0
32,2,36,4,7.0,1330,20000.0,40.0,3.0,5.0,1.0,16.0
32,1,42,1,7.0,2512,5000.0,40.0,6.0,7.0,,16.0
32,1,44,4,5.0,7421,9000.0,50.0,5.0,3.0,,12.0
32,2,44,4,5.0,7421,2000.0,50.0,3.0,3.0,1.0,12.0
32,1,41,1,6.0,3113,4000.0,40.0,3.0,2.0,1.0,13.0
32,1,25,4,7.0,2512,7500.0,40.0,3.0,7.0,1.0,16.0
32,1,27,4,7.0,2521,4800.0,40.0,3.0,7.0,2.0,16.0
32,1,22,1,7.0,2166,2000.0,40.0,4.0,8.0,2.0,16.0
32,1,52,1,7.0,3521,4500.0,30.0,3.0,7.0,1.0,16.0
32,1,50,4,5.0,7422,1412.0,48.0,3.0,7.0,1.0,12.0
32,1,31,4,7.0,2511,5000.0,40.0,3.0,7.0,1.0,16.0
32,1,47,2,7.0,2166,5000.0,48.0,6.0,7.0,,14.0
32,1,31,4,7.0,2512,2500.0,40.0,3.0,7.0,1.0,16.0
32,1,18,4,5.0,7422,1412.0,44.0,3.0,10.0,1.0,12.0
32,1,17,4,4.0,3513,1100.0,20.0,4.0,8.0,2.0,11.0
32,1,22,4,6.0,3513,1200.0,30.0,3.0,10.0,2.0,15.0
32,1,38,4,7.0,3513,17352.0,52.0,3.0,7.0,1.0,14.0
32,1,38,1,7.0,3513,2800.0,40.0,3.0,2.0,1.0,16.0
32,1,44,1,5.0,3513,3500.0,40.0,3.0,2.0,1.0,12.0
32,1,41,4,7.0,2511,6000.0,40.0,4.0,9.0,,16.0
32,1,30,1,7.0,3521,3500.0,40.0,6.0,7.0,,16.0
32,2,33,4,7.0,3521,3500.0,40.0,6.0,7.0,,16.0
32,1,59,1,5.0,7422,4600.0,40.0,3.0,4.0,1.0,12.0
32,2,26,4,5.0,7422,1412.0,40.0,3.0,7.0,1.0,12.0
32,1,49,1,7.0,1330,14000.0,40.0,3.0,4.0,1.0,16.0
32,1,38,4,5.0,3513,10000.0,44.0,3.0,7.0,1.0,12.0
32,2,20,4,6.0,3113,2300.0,40.0,3.0,2.0,2.0,13.0
32,1,39,1,5.0,3113,2814.0,40.0,3.0,3.0,1.0,12.0
32,1,40,4,5.0,3511,3300.0,40.0,3.0,5.0,1.0,12.0
32,1,23,4,7.0,2512,3000.0,40.0,3.0,7.0,2.0,15.0
32,1,41,2,3.0,7421,1200.0,40.0,6.0,3.0,,9.0
32,1,30,4,6.0,3114,2000.0,50.0,3.0,2.0,1.0,16.0
32,1,37,4,4.0,7421,2000.0,44.0,6.0,3.0,,11.0
32,2,31,1,7.0,2512,13000.0,44.0,6.0,7.0,,16.0
32,1,29,1,7.0,2511,18000.0,44.0,6.0,7.0,,16.0
32,1,33,1,7.0,2166,13000.0,40.0,6.0,7.0,,16.0
32,1,20,4,7.0,2514,1500.0,40.0,3.0,7.0,2.0,16.0
